scenario,task_id,workload_file,mode,memory_mode,backend,model,round,stage,prompt_tokens,output_tokens,total_tokens,latency,ttft,tokens_per_second,peak_gpu_memory_mb,success,score,failure_reason,passed_checks,total_checks,extractor_effective,extractor_status,extractor_success_count,extractor_failure_count,refill_count,refill_tokens,initial_score,final_score,session_id,history_tokens,full_history_tokens,summary_tokens,state_view_tokens,event_count,memory_delta_count,fact_count,decision_count,artifact_ref_count,snapshot_count,recent_turns,tool_names,early_fact_retention,initial_score,final_score,missing_keywords
long-session,long_session_memory_retention_r12,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,12,reflection,1872,120,1992,3.1900149899993266,1.3365892940000776,37.61737809264192,-1,True,1.0,,1,1,False,fallback,0,1,-1,-1,1.0,1.0,long_session_memory_retention,220,551,0,906,52,12,8,8,2,5,6,,0.5,1.0,1.0,"历史摘要,stable prefix,benchmark"
long-session,long_session_memory_retention_r13,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,13,reflection,1873,102,1975,2.0159554100000605,0.44340739000017493,50.596357188275775,-1,True,1.0,,1,1,False,fallback,0,1,-1,-1,1.0,1.0,long_session_memory_retention,195,568,0,906,55,12,8,8,2,5,6,,0.5,1.0,1.0,"历史摘要,stable prefix,benchmark"
long-session,long_session_memory_retention_r14,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,14,reflection,1869,98,1967,1.939185560999249,0.4278453749993787,50.53667991912093,-1,True,1.0,,1,1,True,active,1,0,-1,-1,1.0,1.0,long_session_memory_retention,181,588,0,903,59,13,9,9,2,5,6,,0.5,1.0,1.0,"历史摘要,stable prefix,benchmark"
long-session,long_session_memory_retention_r15,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,15,tool_calling,4170,308,4478,5.672139092999714,0.4386223909996261,54.434072751994925,-1,True,1.0,,2,2,True,active,1,1,-1,-1,1.0,1.0,long_session_memory_retention,234,710,0,976,65,14,11,10,3,6,6,calculator,0.5,1.0,1.0,"历史摘要,stable prefix,benchmark"
long-session,long_session_memory_retention_r16,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,16,reflection,2077,72,2149,1.5591663770001105,0.45326632900014374,46.178522742730294,-1,True,1.0,,1,1,True,active,1,0,-1,-1,1.0,1.0,long_session_memory_retention,184,733,0,982,69,15,12,11,3,6,6,,0.5,1.0,1.0,"历史摘要,stable prefix,benchmark"
long-session,long_session_memory_retention_r17,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,17,reflection,1999,112,2111,2.1706740039999204,0.44153166499927465,51.59687718819897,-1,True,1.0,,1,1,True,active,1,0,-1,-1,1.0,1.0,long_session_memory_retention,178,814,0,951,73,16,13,12,3,7,6,,0.666667,1.0,1.0,"历史摘要,stable prefix"
long-session,long_session_memory_retention_r18,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,18,reflection,2056,128,2184,2.4273627249995116,0.45240038900010404,52.73212721021155,-1,True,1.0,,1,1,True,active,1,0,-1,-1,1.0,1.0,long_session_memory_retention,234,909,0,994,77,17,14,13,3,7,6,,0.666667,1.0,1.0,"历史摘要,stable prefix"
long-session,long_session_memory_retention_r19,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,19,reflection,2166,115,2281,2.236914985000112,0.46103920199948334,51.41008968653059,-1,True,1.0,,1,1,False,fallback,0,1,-1,-1,1.0,1.0,long_session_memory_retention,299,1007,0,1062,80,17,14,13,3,8,6,,0.666667,1.0,1.0,"历史摘要,stable prefix"
long-session,long_session_memory_retention_r20,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,20,tool_calling,4631,341,4972,6.266017443000237,0.49711411600037536,51.58268565012453,-1,True,1.0,,2,2,True,active,1,1,-1,-1,1.0,1.0,long_session_memory_retention,415,1200,0,1101,86,18,15,14,4,8,6,calculator,0.666667,1.0,1.0,"历史摘要,stable prefix"
long-session,long_session_memory_retention_r21,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,21,reflection,2289,118,2407,2.291262031999395,0.46719675899930735,51.500002335844215,-1,True,1.0,,1,1,False,fallback,0,1,-1,-1,1.0,1.0,long_session_memory_retention,416,1285,0,1101,89,18,15,14,4,8,6,,0.666667,1.0,1.0,"历史摘要,stable prefix"
